event_id,token_symbol,hour_offset,timestamp,price_normalized,return_from_t_minus_24h
12,TIA,23,2024-10-31 23:00:00,79.1003,-0.209
12,TIA,24,2024-11-01 00:00:00,78.5284,-0.2147
12,TIA,25,2024-11-01 01:00:00,79.4335,-0.2057
12,TIA,26,2024-11-01 02:00:00,77.8014,-0.222
12,TIA,27,2024-11-01 03:00:00,78.1154,-0.2188
12,TIA,28,2024-11-01 04:00:00,76.4949,-0.2351
12,TIA,29,2024-11-01 05:00:00,75.3922,-0.2461
12,TIA,30,2024-11-01 06:00:00,77.1886,-0.2281
12,TIA,31,2024-11-01 07:00:00,76.5718,-0.2343
12,TIA,32,2024-11-01 08:00:00,76.4263,-0.2357
12,TIA,33,2024-11-01 09:00:00,77.0316,-0.2297
12,TIA,34,2024-11-01 10:00:00,77.2068,-0.2279
12,TIA,35,2024-11-01 11:00:00,76.9827,-0.2302
12,TIA,36,2024-11-01 12:00:00,77.0067,-0.2299
12,TIA,37,2024-11-01 13:00:00,79.4224,-0.2058
12,TIA,38,2024-11-01 14:00:00,78.9452,-0.2105
12,TIA,39,2024-11-01 15:00:00,78.7759,-0.2122
12,TIA,40,2024-11-01 16:00:00,79.6151,-0.2038
12,TIA,41,2024-11-01 17:00:00,80.5295,-0.1947
12,TIA,42,2024-11-01 18:00:00,81.5541,-0.1845
12,TIA,43,2024-11-01 19:00:00,81.9152,-0.1808
12,TIA,44,2024-11-01 20:00:00,80.1081,-0.1989
12,TIA,45,2024-11-01 21:00:00,81.6723,-0.1833
12,TIA,46,2024-11-01 22:00:00,79.8666,-0.2013
12,TIA,47,2024-11-01 23:00:00,79.8168,-0.2018
12,TIA,48,2024-11-02 00:00:00,78.5124,-0.2149
12,TIA,49,2024-11-02 01:00:00,78.033,-0.2197
12,TIA,50,2024-11-02 02:00:00,78.015,-0.2199
12,TIA,51,2024-11-02 03:00:00,77.9882,-0.2201
12,TIA,52,2024-11-02 04:00:00,78.0792,-0.2192
12,TIA,53,2024-11-02 05:00:00,79.5803,-0.2042
12,TIA,54,2024-11-02 06:00:00,79.7109,-0.2029
12,TIA,55,2024-11-02 07:00:00,79.0106,-0.2099
12,TIA,56,2024-11-02 08:00:00,79.7487,-0.2025
12,TIA,57,2024-11-02 09:00:00,80.7662,-0.1923
12,TIA,58,2024-11-02 10:00:00,78.8843,-0.2112
12,TIA,59,2024-11-02 11:00:00,79.1845,-0.2082
12,TIA,60,2024-11-02 12:00:00,79.6096,-0.2039
12,TIA,61,2024-11-02 13:00:00,78.8469,-0.2115
12,TIA,62,2024-11-02 14:00:00,80.0764,-0.1992
12,TIA,63,2024-11-02 15:00:00,79.4849,-0.2052
12,TIA,64,2024-11-02 16:00:00,79.2247,-0.2078
12,TIA,65,2024-11-02 17:00:00,78.6124,-0.2139
12,TIA,66,2024-11-02 18:00:00,78.2258,-0.2177
12,TIA,67,2024-11-02 19:00:00,76.5538,-0.2345
12,TIA,68,2024-11-02 20:00:00,74.5321,-0.2547
12,TIA,69,2024-11-02 21:00:00,75.9431,-0.2406
12,TIA,70,2024-11-02 22:00:00,74.5982,-0.254
12,TIA,71,2024-11-02 23:00:00,73.1186,-0.2688
12,TIA,72,2024-11-03 00:00:00,70.43,-0.2957
13,SEI,-24,2024-08-14 00:00:00,100.0,0.0
13,SEI,-23,2024-08-14 01:00:00,98.7345,-0.0127
13,SEI,-22,2024-08-14 02:00:00,96.4897,-0.0351
13,SEI,-21,2024-08-14 03:00:00,98.5846,-0.0142
13,SEI,-20,2024-08-14 04:00:00,99.7743,-0.0023
13,SEI,-19,2024-08-14 05:00:00,98.439,-0.0156
13,SEI,-18,2024-08-14 06:00:00,101.5014,0.015
13,SEI,-17,2024-08-14 07:00:00,102.6831,0.0268
13,SEI,-16,2024-08-14 08:00:00,101.8625,0.0186
13,SEI,-15,2024-08-14 09:00:00,97.8055,-0.0219
13,SEI,-14,2024-08-14 10:00:00,100.9064,0.0091
13,SEI,-13,2024-08-14 11:00:00,98.514,-0.0149
13,SEI,-12,2024-08-14 12:00:00,95.8099,-0.0419
13,SEI,-11,2024-08-14 13:00:00,96.9847,-0.0302
13,SEI,-10,2024-08-14 14:00:00,100.2832,0.0028
13,SEI,-9,2024-08-14 15:00:00,102.0651,0.0207
13,SEI,-8,2024-08-14 16:00:00,102.6082,0.0261
13,SEI,-7,2024-08-14 17:00:00,103.202,0.032
13,SEI,-6,2024-08-14 18:00:00,104.2027,0.042
13,SEI,-5,2024-08-14 19:00:00,105.0641,0.0506
13,SEI,-4,2024-08-14 20:00:00,105.1762,0.0518
13,SEI,-3,2024-08-14 21:00:00,105.0092,0.0501
13,SEI,-2,2024-08-14 22:00:00,104.5806,0.0458
13,SEI,-1,2024-08-14 23:00:00,103.0791,0.0308
13,SEI,0,2024-08-15 00:00:00,102.3231,0.0232
13,SEI,1,2024-08-15 01:00:00,99.4435,-0.0056
13,SEI,2,2024-08-15 02:00:00,98.9845,-0.0102
13,SEI,3,2024-08-15 03:00:00,97.2206,-0.0278
13,SEI,4,2024-08-15 04:00:00,95.3236,-0.0468
13,SEI,5,2024-08-15 05:00:00,95.2804,-0.0472
13,SEI,6,2024-08-15 06:00:00,96.9847,-0.0302
13,SEI,7,2024-08-15 07:00:00,98.0205,-0.0198
13,SEI,8,2024-08-15 08:00:00,95.4371,-0.0456
13,SEI,9,2024-08-15 09:00:00,93.735,-0.0627
13,SEI,10,2024-08-15 10:00:00,94.768,-0.0523
13,SEI,11,2024-08-15 11:00:00,93.0878,-0.0691
13,SEI,12,2024-08-15 12:00:00,92.4827,-0.0752
13,SEI,13,2024-08-15 13:00:00,92.9555,-0.0704
13,SEI,14,2024-08-15 14:00:00,91.3268,-0.0867
13,SEI,15,2024-08-15 15:00:00,91.1835,-0.0882
13,SEI,16,2024-08-15 16:00:00,89.0958,-0.109
13,SEI,17,2024-08-15 17:00:00,88.0179,-0.1198
13,SEI,18,2024-08-15 18:00:00,88.1628,-0.1184
13,SEI,19,2024-08-15 19:00:00,85.8103,-0.1419
13,SEI,20,2024-08-15 20:00:00,86.1073,-0.1389
13,SEI,21,2024-08-15 21:00:00,85.8111,-0.1419
13,SEI,22,2024-08-15 22:00:00,86.253,-0.1375
13,SEI,23,2024-08-15 23:00:00,86.2708,-0.1373
13,SEI,24,2024-08-16 00:00:00,87.7772,-0.1222
13,SEI,25,2024-08-16 01:00:00,87.6656,-0.1233
13,SEI,26,2024-08-16 02:00:00,86.8287,-0.1317
13,SEI,27,2024-08-16 03:00:00,86.7144,-0.1329
13,SEI,28,2024-08-16 04:00:00,87.1489,-0.1285
13,SEI,29,2024-08-16 05:00:00,86.9383,-0.1306
13,SEI,30,2024-08-16 06:00:00,86.7176,-0.1328
13,SEI,31,2024-08-16 07:00:00,85.5392,-0.1446
13,SEI,32,2024-08-16 08:00:00,84.4264,-0.1557
13,SEI,33,2024-08-16 09:00:00,82.4086,-0.1759
13,SEI,34,2024-08-16 10:00:00,84.3337,-0.1567
13,SEI,35,2024-08-16 11:00:00,82.5144,-0.1749
13,SEI,36,2024-08-16 12:00:00,81.4043,-0.186
13,SEI,37,2024-08-16 13:00:00,80.2784,-0.1972
13,SEI,38,2024-08-16 14:00:00,81.1073,-0.1889
13,SEI,39,2024-08-16 15:00:00,80.4951,-0.195
13,SEI,40,2024-08-16 16:00:00,81.7578,-0.1824
13,SEI,41,2024-08-16 17:00:00,80.6814,-0.1932
13,SEI,42,2024-08-16 18:00:00,80.7648,-0.1924
13,SEI,43,2024-08-16 19:00:00,79.5081,-0.2049
13,SEI,44,2024-08-16 20:00:00,81.8497,-0.1815
13,SEI,45,2024-08-16 21:00:00,80.1516,-0.1985
13,SEI,46,2024-08-16 22:00:00,80.2716,-0.1973
13,SEI,47,2024-08-16 23:00:00,80.7833,-0.1922
13,SEI,48,2024-08-17 00:00:00,81.0306,-0.1897
13,SEI,49,2024-08-17 01:00:00,80.5514,-0.1945
13,SEI,50,2024-08-17 02:00:00,80.1417,-0.1986
13,SEI,51,2024-08-17 03:00:00,79.9421,-0.2006
13,SEI,52,2024-08-17 04:00:00,79.515,-0.2048
13,SEI,53,2024-08-17 05:00:00,80.4192,-0.1958
13,SEI,54,2024-08-17 06:00:00,82.8689,-0.1713
13,SEI,55,2024-08-17 07:00:00,81.9202,-0.1808
13,SEI,56,2024-08-17 08:00:00,80.0016,-0.2
13,SEI,57,2024-08-17 09:00:00,79.6444,-0.2036
13,SEI,58,2024-08-17 10:00:00,82.5262,-0.1747
13,SEI,59,2024-08-17 11:00:00,81.2807,-0.1872
13,SEI,60,2024-08-17 12:00:00,83.0418,-0.1696
13,SEI,61,2024-08-17 13:00:00,84.8902,-0.1511
13,SEI,62,2024-08-17 14:00:00,83.9233,-0.1608
13,SEI,63,2024-08-17 15:00:00,84.3763,-0.1562
13,SEI,64,2024-08-17 16:00:00,86.1906,-0.1381
13,SEI,65,2024-08-17 17:00:00,85.4321,-0.1457
13,SEI,66,2024-08-17 18:00:00,84.9037,-0.151
13,SEI,67,2024-08-17 19:00:00,83.9013,-0.161
13,SEI,68,2024-08-17 20:00:00,82.3738,-0.1763
13,SEI,69,2024-08-17 21:00:00,81.3188,-0.1868
13,SEI,70,2024-08-17 22:00:00,79.5883,-0.2041
13,SEI,71,2024-08-17 23:00:00,79.3784,-0.2062
13,SEI,72,2024-08-18 00:00:00,78.22,-0.2178
14,PYTH,-24,2024-05-19 00:00:00,100.0,0.0
14,PYTH,-23,2024-05-19 01:00:00,99.9893,-0.0001
14,PYTH,-22,2024-05-19 02:00:00,97.3303,-0.0267
14,PYTH,-21,2024-05-19 03:00:00,97.4616,-0.0254
14,PYTH,-20,2024-05-19 04:00:00,98.3318,-0.0167
14,PYTH,-19,2024-05-19 05:00:00,95.0903,-0.0491
14,PYTH,-18,2024-05-19 06:00:00,95.2804,-0.0472
14,PYTH,-17,2024-05-19 07:00:00,96.7011,-0.033
14,PYTH,-16,2024-05-19 08:00:00,94.6197,-0.0538
14,PYTH,-15,2024-05-19 09:00:00,96.6736,-0.0333
14,PYTH,-14,2024-05-19 10:00:00,96.9321,-0.0307
14,PYTH,-13,2024-05-19 11:00:00,95.5664,-0.0443
14,PYTH,-12,2024-05-19 12:00:00,95.142,-0.0486
14,PYTH,-11,2024-05-19 13:00:00,95.5961,-0.044
14,PYTH,-10,2024-05-19 14:00:00,95.3598,-0.0464
14,PYTH,-9,2024-05-19 15:00:00,95.7868,-0.0421
14,PYTH,-8,2024-05-19 16:00:00,94.1322,-0.0587
14,PYTH,-7,2024-05-19 17:00:00,94.0312,-0.0597
14,PYTH,-6,2024-05-19 18:00:00,91.726,-0.0827
14,PYTH,-5,2024-05-19 19:00:00,91.2428,-0.0876
14,PYTH,-4,2024-05-19 20:00:00,89.6892,-0.1031
14,PYTH,-3,2024-05-19 21:00:00,88.3851,-0.1161
14,PYTH,-2,2024-05-19 22:00:00,89.7143,-0.1029
14,PYTH,-1,2024-05-19 23:00:00,90.866,-0.0913
14,PYTH,0,2024-05-20 00:00:00,91.3692,-0.0863
14,PYTH,1,2024-05-20 01:00:00,89.5601,-0.1044
14,PYTH,2,2024-05-20 02:00:00,88.8145,-0.1119
14,PYTH,3,2024-05-20 03:00:00,90.1191,-0.0988
14,PYTH,4,2024-05-20 04:00:00,89.985,-0.1001
14,PYTH,5,2024-05-20 05:00:00,92.8345,-0.0717
14,PYTH,6,2024-05-20 06:00:00,93.047,-0.0695
14,PYTH,7,2024-05-20 07:00:00,92.9787,-0.0702
14,PYTH,8,2024-05-20 08:00:00,92.2147,-0.0779
14,PYTH,9,2024-05-20 09:00:00,92.0663,-0.0793
14,PYTH,10,2024-05-20 10:00:00,91.5246,-0.0848
14,PYTH,11,2024-05-20 11:00:00,92.1682,-0.0783
14,PYTH,12,2024-05-20 12:00:00,93.163,-0.0684
14,PYTH,13,2024-05-20 13:00:00,91.7389,-0.0826
14,PYTH,14,2024-05-20 14:00:00,89.6008,-0.104
14,PYTH,15,2024-05-20 15:00:00,86.8521,-0.1315
14,PYTH,16,2024-05-20 16:00:00,87.2007,-0.128
14,PYTH,17,2024-05-20 17:00:00,85.4599,-0.1454
14,PYTH,18,2024-05-20 18:00:00,82.4457,-0.1755
14,PYTH,19,2024-05-20 19:00:00,82.6285,-0.1737
14,PYTH,20,2024-05-20 20:00:00,85.4674,-0.1453
14,PYTH,21,2024-05-20 21:00:00,85.1513,-0.1485
14,PYTH,22,2024-05-20 22:00:00,85.918,-0.1408
14,PYTH,23,2024-05-20 23:00:00,85.7131,-0.1429
14,PYTH,24,2024-05-21 00:00:00,85.2773,-0.1472
14,PYTH,25,2024-05-21 01:00:00,86.1492,-0.1385
14,PYTH,26,2024-05-21 02:00:00,85.4654,-0.1453
14,PYTH,27,2024-05-21 03:00:00,85.4993,-0.145
14,PYTH,28,2024-05-21 04:00:00,85.603,-0.144
14,PYTH,29,2024-05-21 05:00:00,84.4436,-0.1556
14,PYTH,30,2024-05-21 06:00:00,85.4004,-0.146
14,PYTH,31,2024-05-21 07:00:00,84.8693,-0.1513
14,PYTH,32,2024-05-21 08:00:00,83.6099,-0.1639
14,PYTH,33,2024-05-21 09:00:00,83.9814,-0.1602
14,PYTH,34,2024-05-21 10:00:00,82.5582,-0.1744
14,PYTH,35,2024-05-21 11:00:00,82.2951,-0.177
14,PYTH,36,2024-05-21 12:00:00,81.987,-0.1801
14,PYTH,37,2024-05-21 13:00:00,83.0327,-0.1697
14,PYTH,38,2024-05-21 14:00:00,83.3244,-0.1668
14,PYTH,39,2024-05-21 15:00:00,82.9926,-0.1701
14,PYTH,40,2024-05-21 16:00:00,83.7138,-0.1629
14,PYTH,41,2024-05-21 17:00:00,85.1694,-0.1483
14,PYTH,42,2024-05-21 18:00:00,85.5752,-0.1442
14,PYTH,43,2024-05-21 19:00:00,85.2797,-0.1472
14,PYTH,44,2024-05-21 20:00:00,83.3163,-0.1668
14,PYTH,45,2024-05-21 21:00:00,81.7,-0.183
14,PYTH,46,2024-05-21 22:00:00,81.0334,-0.1897
14,PYTH,47,2024-05-21 23:00:00,80.0062,-0.1999
14,PYTH,48,2024-05-22 00:00:00,79.4943,-0.2051
14,PYTH,49,2024-05-22 01:00:00,79.2748,-0.2073
14,PYTH,50,2024-05-22 02:00:00,79.6189,-0.2038
14,PYTH,51,2024-05-22 03:00:00,79.2479,-0.2075
14,PYTH,52,2024-05-22 04:00:00,79.5403,-0.2046
14,PYTH,53,2024-05-22 05:00:00,79.33,-0.2067
14,PYTH,54,2024-05-22 06:00:00,76.7359,-0.2326
14,PYTH,55,2024-05-22 07:00:00,75.3893,-0.2461
14,PYTH,56,2024-05-22 08:00:00,74.9552,-0.2504
14,PYTH,57,2024-05-22 09:00:00,73.3418,-0.2666
14,PYTH,58,2024-05-22 10:00:00,73.7378,-0.2626
14,PYTH,59,2024-05-22 11:00:00,75.1783,-0.2482
14,PYTH,60,2024-05-22 12:00:00,76.289,-0.2371
14,PYTH,61,2024-05-22 13:00:00,75.7708,-0.2423
14,PYTH,62,2024-05-22 14:00:00,77.2047,-0.228
14,PYTH,63,2024-05-22 15:00:00,77.0979,-0.229
14,PYTH,64,2024-05-22 16:00:00,76.4323,-0.2357
14,PYTH,65,2024-05-22 17:00:00,75.459,-0.2454
14,PYTH,66,2024-05-22 18:00:00,74.8465,-0.2515
14,PYTH,67,2024-05-22 19:00:00,74.1435,-0.2586
14,PYTH,68,2024-05-22 20:00:00,74.0651,-0.2593
14,PYTH,69,2024-05-22 21:00:00,73.9758,-0.2602
14,PYTH,70,2024-05-22 22:00:00,73.7123,-0.2629
14,PYTH,71,2024-05-22 23:00:00,73.9293,-0.2607
14,PYTH,72,2024-05-23 00:00:00,74.99,-0.2501
15,ID,-24,2024-03-21 00:00:00,100.0,0.0
15,ID,-23,2024-03-21 01:00:00,101.0931,0.0109
15,ID,-22,2024-03-21 02:00:00,98.5334,-0.0147
15,ID,-21,2024-03-21 03:00:00,94.5109,-0.0549
15,ID,-20,2024-03-21 04:00:00,95.5221,-0.0448
15,ID,-19,2024-03-21 05:00:00,93.2685,-0.0673
15,ID,-18,2024-03-21 06:00:00,92.6417,-0.0736
15,ID,-17,2024-03-21 07:00:00,90.7234,-0.0928
15,ID,-16,2024-03-21 08:00:00,88.0068,-0.1199
15,ID,-15,2024-03-21 09:00:00,88.4258,-0.1157
15,ID,-14,2024-03-21 10:00:00,89.1374,-0.1086
15,ID,-13,2024-03-21 11:00:00,88.0724,-0.1193
15,ID,-12,2024-03-21 12:00:00,84.4299,-0.1557
15,ID,-11,2024-03-21 13:00:00,83.4591,-0.1654
15,ID,-10,2024-03-21 14:00:00,83.6684,-0.1633
15,ID,-9,2024-03-21 15:00:00,81.5573,-0.1844
15,ID,-8,2024-03-21 16:00:00,81.5066,-0.1849
15,ID,-7,2024-03-21 17:00:00,81.2136,-0.1879
15,ID,-6,2024-03-21 18:00:00,81.6466,-0.1835
15,ID,-5,2024-03-21 19:00:00,81.5178,-0.1848
15,ID,-4,2024-03-21 20:00:00,80.0662,-0.1993
15,ID,-3,2024-03-21 21:00:00,81.2418,-0.1876
15,ID,-2,2024-03-21 22:00:00,80.776,-0.1922
15,ID,-1,2024-03-21 23:00:00,80.4711,-0.1953
15,ID,0,2024-03-22 00:00:00,79.0854,-0.2091
15,ID,1,2024-03-22 01:00:00,78.2968,-0.217
15,ID,2,2024-03-22 02:00:00,77.0044,-0.23
15,ID,3,2024-03-22 03:00:00,76.5463,-0.2345
15,ID,4,2024-03-22 04:00:00,78.2728,-0.2173
15,ID,5,2024-03-22 05:00:00,76.4204,-0.2358
15,ID,6,2024-03-22 06:00:00,74.3418,-0.2566
15,ID,7,2024-03-22 07:00:00,75.7448,-0.2426
15,ID,8,2024-03-22 08:00:00,75.2531,-0.2475
15,ID,9,2024-03-22 09:00:00,74.2509,-0.2575
15,ID,10,2024-03-22 10:00:00,75.1643,-0.2484
15,ID,11,2024-03-22 11:00:00,74.2338,-0.2577
15,ID,12,2024-03-22 12:00:00,76.0384,-0.2396
15,ID,13,2024-03-22 13:00:00,76.557,-0.2344
15,ID,14,2024-03-22 14:00:00,75.7429,-0.2426
15,ID,15,2024-03-22 15:00:00,77.9706,-0.2203
15,ID,16,2024-03-22 16:00:00,77.0053,-0.2299
15,ID,17,2024-03-22 17:00:00,77.6051,-0.2239
15,ID,18,2024-03-22 18:00:00,77.6919,-0.2231
15,ID,19,2024-03-22 19:00:00,78.9571,-0.2104
15,ID,20,2024-03-22 20:00:00,80.5563,-0.1944
15,ID,21,2024-03-22 21:00:00,80.3236,-0.1968
15,ID,22,2024-03-22 22:00:00,79.1536,-0.2085
15,ID,23,2024-03-22 23:00:00,79.4333,-0.2057
15,ID,24,2024-03-23 00:00:00,78.3652,-0.2163
15,ID,25,2024-03-23 01:00:00,80.4961,-0.195
15,ID,26,2024-03-23 02:00:00,80.3896,-0.1961
15,ID,27,2024-03-23 03:00:00,79.6812,-0.2032
15,ID,28,2024-03-23 04:00:00,79.6333,-0.2037
15,ID,29,2024-03-23 05:00:00,77.7776,-0.2222
15,ID,30,2024-03-23 06:00:00,76.3942,-0.2361
15,ID,31,2024-03-23 07:00:00,77.5204,-0.2248
15,ID,32,2024-03-23 08:00:00,76.5019,-0.235
15,ID,33,2024-03-23 09:00:00,75.0564,-0.2494
15,ID,34,2024-03-23 10:00:00,75.4083,-0.2459
15,ID,35,2024-03-23 11:00:00,76.5031,-0.235
15,ID,36,2024-03-23 12:00:00,77.0723,-0.2293
15,ID,37,2024-03-23 13:00:00,77.9691,-0.2203
15,ID,38,2024-03-23 14:00:00,76.8295,-0.2317
15,ID,39,2024-03-23 15:00:00,74.9551,-0.2504
15,ID,40,2024-03-23 16:00:00,76.4042,-0.236
15,ID,41,2024-03-23 17:00:00,75.7793,-0.2422
15,ID,42,2024-03-23 18:00:00,75.2406,-0.2476
15,ID,43,2024-03-23 19:00:00,76.4962,-0.235
15,ID,44,2024-03-23 20:00:00,76.8775,-0.2312
15,ID,45,2024-03-23 21:00:00,77.1444,-0.2286
15,ID,46,2024-03-23 22:00:00,79.4225,-0.2058
15,ID,47,2024-03-23 23:00:00,78.3948,-0.2161
15,ID,48,2024-03-24 00:00:00,79.2259,-0.2077
15,ID,49,2024-03-24 01:00:00,79.0267,-0.2097
15,ID,50,2024-03-24 02:00:00,79.0787,-0.2092
15,ID,51,2024-03-24 03:00:00,80.6403,-0.1936
15,ID,52,2024-03-24 04:00:00,80.9834,-0.1902
15,ID,53,2024-03-24 05:00:00,81.3651,-0.1863
15,ID,54,2024-03-24 06:00:00,82.4063,-0.1759
15,ID,55,2024-03-24 07:00:00,81.6805,-0.1832
15,ID,56,2024-03-24 08:00:00,80.3872,-0.1961
15,ID,57,2024-03-24 09:00:00,78.8708,-0.2113
15,ID,58,2024-03-24 10:00:00,76.3207,-0.2368
15,ID,59,2024-03-24 11:00:00,78.4464,-0.2155
15,ID,60,2024-03-24 12:00:00,76.8992,-0.231
15,ID,61,2024-03-24 13:00:00,76.3864,-0.2361
15,ID,62,2024-03-24 14:00:00,75.8138,-0.2419
15,ID,63,2024-03-24 15:00:00,75.9078,-0.2409
15,ID,64,2024-03-24 16:00:00,76.5836,-0.2342
15,ID,65,2024-03-24 17:00:00,77.3173,-0.2268
15,ID,66,2024-03-24 18:00:00,76.386,-0.2361
15,ID,67,2024-03-24 19:00:00,75.9383,-0.2406
15,ID,68,2024-03-24 20:00:00,76.0042,-0.24
15,ID,69,2024-03-24 21:00:00,75.4663,-0.2453
15,ID,70,2024-03-24 22:00:00,77.0476,-0.2295
15,ID,71,2024-03-24 23:00:00,77.3559,-0.2264
15,ID,72,2024-03-25 00:00:00,77.95,-0.2205
16,BLUR,-24,2024-02-16 00:00:00,100.0,0.0
16,BLUR,-23,2024-02-16 01:00:00,100.4091,0.0041
16,BLUR,-22,2024-02-16 02:00:00,101.595,0.016
16,BLUR,-21,2024-02-16 03:00:00,101.276,0.0128
16,BLUR,-20,2024-02-16 04:00:00,98.7446,-0.0126
16,BLUR,-19,2024-02-16 05:00:00,98.7579,-0.0124
16,BLUR,-18,2024-02-16 06:00:00,97.2263,-0.0277
16,BLUR,-17,2024-02-16 07:00:00,95.8948,-0.0411
16,BLUR,-16,2024-02-16 08:00:00,96.1766,-0.0382
16,BLUR,-15,2024-02-16 09:00:00,97.4072,-0.0259
16,BLUR,-14,2024-02-16 10:00:00,96.869,-0.0313
16,BLUR,-13,2024-02-16 11:00:00,96.7501,-0.0325
16,BLUR,-12,2024-02-16 12:00:00,98.6723,-0.0133
16,BLUR,-11,2024-02-16 13:00:00,98.4506,-0.0155
16,BLUR,-10,2024-02-16 14:00:00,101.7705,0.0177
16,BLUR,-9,2024-02-16 15:00:00,102.0377,0.0204
16,BLUR,-8,2024-02-16 16:00:00,98.7973,-0.012
16,BLUR,-7,2024-02-16 17:00:00,99.3362,-0.0066
16,BLUR,-6,2024-02-16 18:00:00,99.322,-0.0068
16,BLUR,-5,2024-02-16 19:00:00,100.6705,0.0067
16,BLUR,-4,2024-02-16 20:00:00,101.098,0.011
16,BLUR,-3,2024-02-16 21:00:00,100.2987,0.003
16,BLUR,-2,2024-02-16 22:00:00,97.8982,-0.021
16,BLUR,-1,2024-02-16 23:00:00,97.0215,-0.0298
16,BLUR,0,2024-02-17 00:00:00,95.2318,-0.0477
16,BLUR,1,2024-02-17 01:00:00,93.8545,-0.0615
16,BLUR,2,2024-02-17 02:00:00,94.1335,-0.0587
16,BLUR,3,2024-02-17 03:00:00,95.9572,-0.0404
16,BLUR,4,2024-02-17 04:00:00,95.963,-0.0404
16,BLUR,5,2024-02-17 05:00:00,93.7061,-0.0629
16,BLUR,6,2024-02-17 06:00:00,93.7819,-0.0622
16,BLUR,7,2024-02-17 07:00:00,94.9226,-0.0508
16,BLUR,8,2024-02-17 08:00:00,93.5087,-0.0649
16,BLUR,9,2024-02-17 09:00:00,92.7756,-0.0722
16,BLUR,10,2024-02-17 10:00:00,92.2538,-0.0775
16,BLUR,11,2024-02-17 11:00:00,90.6413,-0.0936
16,BLUR,12,2024-02-17 12:00:00,90.9922,-0.0901
16,BLUR,13,2024-02-17 13:00:00,90.2965,-0.097
16,BLUR,14,2024-02-17 14:00:00,90.3356,-0.0966
16,BLUR,15,2024-02-17 15:00:00,88.6201,-0.1138
16,BLUR,16,2024-02-17 16:00:00,87.5261,-0.1247
16,BLUR,17,2024-02-17 17:00:00,87.9626,-0.1204
16,BLUR,18,2024-02-17 18:00:00,86.9609,-0.1304
16,BLUR,19,2024-02-17 19:00:00,88.7216,-0.1128
16,BLUR,20,2024-02-17 20:00:00,87.676,-0.1232
16,BLUR,21,2024-02-17 21:00:00,87.4579,-0.1254
16,BLUR,22,2024-02-17 22:00:00,88.1717,-0.1183
16,BLUR,23,2024-02-17 23:00:00,85.8113,-0.1419
16,BLUR,24,2024-02-18 00:00:00,83.0862,-0.1691
16,BLUR,25,2024-02-18 01:00:00,80.7318,-0.1927
16,BLUR,26,2024-02-18 02:00:00,81.7946,-0.1821
16,BLUR,27,2024-02-18 03:00:00,80.6463,-0.1935
16,BLUR,28,2024-02-18 04:00:00,83.3114,-0.1669
16,BLUR,29,2024-02-18 05:00:00,82.1266,-0.1787
16,BLUR,30,2024-02-18 06:00:00,81.873,-0.1813
16,BLUR,31,2024-02-18 07:00:00,83.2994,-0.167
16,BLUR,32,2024-02-18 08:00:00,85.3424,-0.1466
16,BLUR,33,2024-02-18 09:00:00,87.5083,-0.1249
16,BLUR,34,2024-02-18 10:00:00,88.5882,-0.1141
16,BLUR,35,2024-02-18 11:00:00,89.4339,-0.1057
16,BLUR,36,2024-02-18 12:00:00,89.7051,-0.1029
16,BLUR,37,2024-02-18 13:00:00,90.2282,-0.0977
16,BLUR,38,2024-02-18 14:00:00,88.9624,-0.1104
16,BLUR,39,2024-02-18 15:00:00,87.3638,-0.1264
16,BLUR,40,2024-02-18 16:00:00,86.8489,-0.1315
16,BLUR,41,2024-02-18 17:00:00,86.1213,-0.1388
16,BLUR,42,2024-02-18 18:00:00,85.038,-0.1496
16,BLUR,43,2024-02-18 19:00:00,85.4288,-0.1457
16,BLUR,44,2024-02-18 20:00:00,86.1554,-0.1384
16,BLUR,45,2024-02-18 21:00:00,85.7656,-0.1423
16,BLUR,46,2024-02-18 22:00:00,87.1753,-0.1282
16,BLUR,47,2024-02-18 23:00:00,85.1943,-0.1481
16,BLUR,48,2024-02-19 00:00:00,84.4509,-0.1555
16,BLUR,49,2024-02-19 01:00:00,83.0595,-0.1694
16,BLUR,50,2024-02-19 02:00:00,80.2943,-0.1971
16,BLUR,51,2024-02-19 03:00:00,79.7262,-0.2027
16,BLUR,52,2024-02-19 04:00:00,79.1157,-0.2088
16,BLUR,53,2024-02-19 05:00:00,80.4594,-0.1954
16,BLUR,54,2024-02-19 06:00:00,80.7497,-0.1925
16,BLUR,55,2024-02-19 07:00:00,79.054,-0.2095
16,BLUR,56,2024-02-19 08:00:00,80.8085,-0.1919
16,BLUR,57,2024-02-19 09:00:00,81.8213,-0.1818
16,BLUR,58,2024-02-19 10:00:00,82.0565,-0.1794
16,BLUR,59,2024-02-19 11:00:00,81.3004,-0.187
16,BLUR,60,2024-02-19 12:00:00,79.6705,-0.2033
16,BLUR,61,2024-02-19 13:00:00,78.764,-0.2124
16,BLUR,62,2024-02-19 14:00:00,79.593,-0.2041
16,BLUR,63,2024-02-19 15:00:00,81.3967,-0.186
16,BLUR,64,2024-02-19 16:00:00,82.8162,-0.1718
16,BLUR,65,2024-02-19 17:00:00,81.7307,-0.1827
16,BLUR,66,2024-02-19 18:00:00,79.9,-0.201
16,BLUR,67,2024-02-19 19:00:00,79.6011,-0.204
16,BLUR,68,2024-02-19 20:00:00,77.0644,-0.2294
